class	allele	guuid	gene
fosfomycin	14	ERR4034189	GlpT
fosfomycin	14	ERR4034190	GlpT
fosfomycin	14	ERR4034191	GlpT
fosfomycin	14	ERR4034192	GlpT
fosfomycin	14	ERR4034193	GlpT
fosfomycin	14	ERR4034194	GlpT
fosfomycin	14	ERR4034195	GlpT
fosfomycin	14	ERR4034196	GlpT
fosfomycin	14	ERR4034197	GlpT
fosfomycin	14	ERR4034198	GlpT
fosfomycin	14	ERR4034199	GlpT
fosfomycin	14	ERR4034200	GlpT
fosfomycin	14	ERR4034201	GlpT
fosfomycin	14	ERR4034202	GlpT
fosfomycin	14	ERR4034203	GlpT
fosfomycin	14	ERR4034204	GlpT
fosfomycin	14	ERR4034205	GlpT
fosfomycin	14	ERR4034207	GlpT
fosfomycin	14	ERR4034208	GlpT
fosfomycin	14	ERR4034209	GlpT
fosfomycin	14	ERR4034210	GlpT
fosfomycin	14	ERR4034212	GlpT
fosfomycin	14	ERR4034213	GlpT
fosfomycin	14	ERR4034214	GlpT
fosfomycin	14	ERR4034215	GlpT
fosfomycin	14	ERR4034216	GlpT
fosfomycin	14	ERR4034217	GlpT
fosfomycin	14	ERR4034219	GlpT
fosfomycin	14	ERR4034220	GlpT
fosfomycin	14	ERR4034221	GlpT
fosfomycin	14	ERR4034222	GlpT
fosfomycin	14	ERR4034223	GlpT
fosfomycin	14	ERR4034225	GlpT
fosfomycin	14	ERR4034226	GlpT
fosfomycin	14	ERR4034227	GlpT
fosfomycin	14	ERR4034228	GlpT
fosfomycin	14	ERR4034230	GlpT
fosfomycin	14	ERR4034231	GlpT
fosfomycin	14	ERR4034232	GlpT
fosfomycin	14	ERR4034233	GlpT
fosfomycin	14	ERR4034234	GlpT
fosfomycin	14	ERR4034235	GlpT
fosfomycin	14	ERR4034236	GlpT
fosfomycin	14	ERR4034237	GlpT
fosfomycin	14	ERR4034238	GlpT
fosfomycin	14	ERR4034239	GlpT
fosfomycin	14	ERR4034240	GlpT
fosfomycin	14	ERR4034241	GlpT
fosfomycin	14	ERR4034242	GlpT
fosfomycin	14	ERR4034243	GlpT
fosfomycin	14	ERR4034244	GlpT
fosfomycin	14	ERR4034245	GlpT
fosfomycin	14	ERR4034246	GlpT
fosfomycin	14	ERR4034247	GlpT
fosfomycin	14	ERR4034248	GlpT
fosfomycin	14	ERR4034249	GlpT
fosfomycin	14	ERR4034250	GlpT
fosfomycin	14	ERR4034251	GlpT
fosfomycin	14	ERR4034252	GlpT
fosfomycin	14	ERR4034253	GlpT
fosfomycin	14	ERR4034254	GlpT
fosfomycin	14	ERR4034255	GlpT
fosfomycin	14	ERR4034256	GlpT
fosfomycin	14	ERR4034257	GlpT
fosfomycin	14	ERR4034258	GlpT
fosfomycin	14	ERR4034259	GlpT
fosfomycin	14	ERR4034260	GlpT
fosfomycin	14	ERR4034261	GlpT
fosfomycin	14	ERR4034263	GlpT
fosfomycin	14	ERR4034264	GlpT
fosfomycin	14	ERR4034265	GlpT
fosfomycin	14	ERR4034267	GlpT
fosfomycin	14	ERR4034268	GlpT
fosfomycin	14	ERR4034269	GlpT
fosfomycin	14	ERR4034270	GlpT
fosfomycin	14	ERR4034271	GlpT
fosfomycin	14	ERR4034272	GlpT
fosfomycin	14	ERR4034273	GlpT
fosfomycin	14	ERR4034274	GlpT
fosfomycin	14	ERR4034275	GlpT
fosfomycin	14	ERR4034276	GlpT
fosfomycin	14	ERR4034277	GlpT
fosfomycin	14	ERR4034278	GlpT
fosfomycin	14	ERR4034279	GlpT
fosfomycin	14	ERR4034280	GlpT
fosfomycin	14	ERR4034281	GlpT
fosfomycin	14	ERR4034282	GlpT
fosfomycin	14	ERR4034283	GlpT
fosfomycin	14	ERR4034284	GlpT
fosfomycin	14	ERR4034285	GlpT
fosfomycin	14	ERR4034286	GlpT
fosfomycin	14	ERR4034287	GlpT
fosfomycin	14	ERR4034288	GlpT
fosfomycin	14	ERR4034289	GlpT
fosfomycin	14	ERR4034290	GlpT
fosfomycin	14	ERR4034291	GlpT
fosfomycin	14	ERR4034292	GlpT
fosfomycin	14	ERR4034293	GlpT
fosfomycin	14	ERR4034294	GlpT
fosfomycin	14	ERR4034295	GlpT
fosfomycin	14	ERR4034296	GlpT
fosfomycin	14	ERR4034297	GlpT
fosfomycin	14	ERR4034298	GlpT
fosfomycin	14	ERR4034299	GlpT
fosfomycin	14	ERR4034300	GlpT
fosfomycin	14	ERR4034301	GlpT
fosfomycin	14	ERR4034302	GlpT
fosfomycin	14	ERR4034303	GlpT
fosfomycin	14	ERR4034304	GlpT
fosfomycin	14	ERR4034305	GlpT
fosfomycin	14	ERR4034306	GlpT
fosfomycin	14	ERR4034307	GlpT
fosfomycin	14	ERR4034308	GlpT
fosfomycin	14	ERR4034309	GlpT
fosfomycin	14	ERR4034310	GlpT
fosfomycin	14	ERR4034312	GlpT
fosfomycin	14	ERR4034313	GlpT
fosfomycin	14	ERR4034314	GlpT
fosfomycin	14	ERR4034315	GlpT
fosfomycin	14	ERR4034316	GlpT
fosfomycin	14	ERR4034317	GlpT
fosfomycin	14	ERR4034318	GlpT
fosfomycin	14	ERR4034319	GlpT
fosfomycin	14	ERR4034320	GlpT
fosfomycin	14	ERR4034321	GlpT
fosfomycin	14	ERR4034322	GlpT
fosfomycin	14	ERR4034323	GlpT
fosfomycin	14	ERR4034324	GlpT
fosfomycin	14	ERR4034325	GlpT
fosfomycin	14	ERR4034326	GlpT
fosfomycin	14	ERR4034327	GlpT
fosfomycin	14	ERR4034328	GlpT
fosfomycin	14	ERR4034329	GlpT
fosfomycin	14	ERR4034330	GlpT
fosfomycin	14	ERR4034331	GlpT
fosfomycin	14	ERR4034332	GlpT
fosfomycin	14	ERR4034333	GlpT
fosfomycin	14	ERR4034334	GlpT
fosfomycin	14	ERR4034335	GlpT
fosfomycin	14	ERR4034336	GlpT
fosfomycin	14	ERR4034337	GlpT
fosfomycin	14	ERR4034338	GlpT
fosfomycin	14	ERR4034339	GlpT
fosfomycin	14	ERR4034340	GlpT
fosfomycin	14	ERR4034341	GlpT
fosfomycin	14	ERR4034342	GlpT
fosfomycin	14	ERR4034343	GlpT
fosfomycin	14	ERR4034344	GlpT
fosfomycin	14	ERR4034345	GlpT
fosfomycin	14	ERR4034346	GlpT
fosfomycin	14	ERR4034347	GlpT
fosfomycin	14	ERR4034348	GlpT
fosfomycin	14	ERR4034349	GlpT
fosfomycin	14	ERR4034350	GlpT
fosfomycin	14	ERR4034351	GlpT
fosfomycin	14	ERR4034352	GlpT
fosfomycin	14	ERR4034353	GlpT
fosfomycin	14	ERR4034354	GlpT
fosfomycin	14	ERR4034355	GlpT
fosfomycin	14	ERR4034356	GlpT
fosfomycin	14	ERR4034357	GlpT
fosfomycin	14	ERR4034358	GlpT
fosfomycin	14	ERR4034359	GlpT
fosfomycin	14	ERR4034361	GlpT
fosfomycin	14	ERR4034362	GlpT
fosfomycin	14	ERR4034363	GlpT
fosfomycin	14	ERR4034364	GlpT
fosfomycin	14	ERR4034365	GlpT
fosfomycin	14	ERR4034366	GlpT
fosfomycin	14	ERR4034367	GlpT
fosfomycin	14	ERR4034368	GlpT
fosfomycin	14	ERR4034369	GlpT
fosfomycin	14	ERR4034370	GlpT
fosfomycin	14	ERR4034371	GlpT
fosfomycin	14	ERR4034372	GlpT
fosfomycin	14	ERR4034373	GlpT
fosfomycin	14	ERR4034374	GlpT
fosfomycin	14	ERR4034375	GlpT
fosfomycin	14	ERR4034376	GlpT
fosfomycin	14	ERR4034377	GlpT
fosfomycin	14	ERR4034378	GlpT
fosfomycin	14	ERR4034379	GlpT
fosfomycin	14	ERR4034380	GlpT
fosfomycin	14	ERR4034381	GlpT
fosfomycin	14	ERR4034382	GlpT
fosfomycin	14	ERR4034383	GlpT
fosfomycin	14	ERR4034384	GlpT
fosfomycin	14	ERR4034385	GlpT
fosfomycin	14	ERR4034386	GlpT
fosfomycin	14	ERR4034387	GlpT
fosfomycin	14	ERR4034388	GlpT
fosfomycin	14	ERR4034389	GlpT
fosfomycin	14	ERR4034390	GlpT
fosfomycin	14	ERR4034391	GlpT
fosfomycin	14	ERR4034392	GlpT
fosfomycin	14	ERR4034393	GlpT
fosfomycin	14	ERR4034394	GlpT
fosfomycin	14	ERR4034395	GlpT
fosfomycin	14	ERR4034396	GlpT
fosfomycin	14	ERR4034397	GlpT
fosfomycin	14	ERR4034398	GlpT
fosfomycin	14	ERR4034399	GlpT
fosfomycin	14	ERR4034400	GlpT
fosfomycin	14	ERR4034401	GlpT
fosfomycin	14	ERR4034402	GlpT
fosfomycin	14	ERR4034403	GlpT
fosfomycin	14	ERR4034404	GlpT
fosfomycin	14	ERR4034405	GlpT
fosfomycin	14	ERR4034406	GlpT
fosfomycin	14	ERR4034407	GlpT
fosfomycin	14	ERR4034408	GlpT
fosfomycin	14	ERR4034409	GlpT
fosfomycin	14	ERR4034410	GlpT
fosfomycin	14	ERR4034411	GlpT
fosfomycin	14	ERR4034412	GlpT
fosfomycin	14	ERR4034413	GlpT
fosfomycin	14	ERR4034414	GlpT
fosfomycin	14	ERR4034415	GlpT
fosfomycin	14	ERR4034416	GlpT
fosfomycin	14	ERR4034417	GlpT
fosfomycin	14	ERR4034418	GlpT
fosfomycin	14	ERR4034419	GlpT
fosfomycin	14	ERR4034420	GlpT
fosfomycin	14	ERR4034421	GlpT
fosfomycin	14	ERR4034422	GlpT
fosfomycin	14	ERR4034423	GlpT
fosfomycin	14	ERR4034424	GlpT
fosfomycin	14	ERR4034425	GlpT
fosfomycin	14	ERR4034426	GlpT
fosfomycin	14	ERR4034427	GlpT
fosfomycin	14	ERR4034428	GlpT
fosfomycin	14	ERR4034429	GlpT
fosfomycin	14	ERR4034430	GlpT
fosfomycin	14	ERR4034431	GlpT
fosfomycin	14	ERR4034432	GlpT
fosfomycin	14	ERR4034433	GlpT
fosfomycin	14	ERR4034434	GlpT
fosfomycin	14	ERR4034435	GlpT
fosfomycin	14	ERR4034436	GlpT
fosfomycin	14	ERR4034437	GlpT
fosfomycin	14	ERR4034439	GlpT
fosfomycin	14	ERR4034440	GlpT
fosfomycin	14	ERR4034441	GlpT
fosfomycin	14	ERR4034443	GlpT
fosfomycin	14	ERR4034444	GlpT
fosfomycin	14	ERR4034445	GlpT
fosfomycin	14	ERR4034446	GlpT
fosfomycin	14	ERR4034447	GlpT
fosfomycin	14	ERR4034448	GlpT
fosfomycin	14	ERR4034449	GlpT
fosfomycin	14	ERR4034450	GlpT
fosfomycin	14	ERR4034451	GlpT
fosfomycin	14	ERR4034452	GlpT
fosfomycin	14	ERR4034453	GlpT
fosfomycin	14	ERR4034455	GlpT
fosfomycin	14	ERR4034456	GlpT
fosfomycin	14	ERR4034457	GlpT
fosfomycin	14	ERR4034458	GlpT
fosfomycin	14	ERR4034459	GlpT
fosfomycin	14	ERR4034460	GlpT
fosfomycin	14	ERR4034461	GlpT
fosfomycin	14	ERR4034462	GlpT
fosfomycin	14	ERR4034463	GlpT
fosfomycin	14	ERR4034464	GlpT
fosfomycin	14	ERR4034465	GlpT
fosfomycin	14	ERR4034466	GlpT
fosfomycin	14	ERR4034467	GlpT
fosfomycin	14	ERR4034468	GlpT
fosfomycin	14	ERR4034469	GlpT
fosfomycin	14	ERR4034470	GlpT
fosfomycin	14	ERR4034471	GlpT
fosfomycin	14	ERR4034473	GlpT
fosfomycin	14	ERR4034474	GlpT
fosfomycin	14	ERR4034475	GlpT
fosfomycin	14	ERR4034476	GlpT
fosfomycin	14	ERR4034477	GlpT
fosfomycin	14	ERR4034478	GlpT
fosfomycin	14	ERR4034479	GlpT
fosfomycin	14	ERR4034480	GlpT
fosfomycin	14	ERR4034481	GlpT
fosfomycin	14	ERR4034482	GlpT
fosfomycin	14	ERR4034483	GlpT
fosfomycin	14	ERR4034484	GlpT
fosfomycin	14	ERR4034485	GlpT
fosfomycin	14	ERR4034486	GlpT
fosfomycin	14	ERR4034487	GlpT
fosfomycin	14	ERR4034488	GlpT
fosfomycin	14	ERR4034489	GlpT
fosfomycin	14	ERR4034490	GlpT
fosfomycin	14	ERR4034491	GlpT
fosfomycin	14	ERR4034492	GlpT
fosfomycin	14	ERR4034493	GlpT
fosfomycin	14	ERR4034494	GlpT
fosfomycin	14	ERR4034495	GlpT
fosfomycin	14	ERR4034496	GlpT
fosfomycin	14	ERR4034497	GlpT
fosfomycin	14	ERR4034498	GlpT
fosfomycin	14	ERR4034499	GlpT
fosfomycin	14	ERR4034500	GlpT
fosfomycin	14	ERR4034501	GlpT
fosfomycin	14	ERR4034502	GlpT
fosfomycin	14	ERR4034503	GlpT
fosfomycin	14	ERR4034504	GlpT
fosfomycin	14	ERR4034505	GlpT
fosfomycin	14	ERR4034506	GlpT
fosfomycin	14	ERR4034507	GlpT
fosfomycin	14	ERR4034508	GlpT
fosfomycin	14	ERR4034509	GlpT
fosfomycin	14	ERR4034510	GlpT
fosfomycin	14	ERR4034511	GlpT
fosfomycin	14	ERR4034512	GlpT
fosfomycin	14	ERR4034513	GlpT
fosfomycin	14	ERR4034514	GlpT
fosfomycin	14	ERR4034515	GlpT
fosfomycin	14	ERR4034516	GlpT
fosfomycin	14	ERR4034517	GlpT
fosfomycin	14	ERR4034518	GlpT
fosfomycin	14	ERR4034519	GlpT
fosfomycin	14	ERR4034520	GlpT
fosfomycin	14	ERR4034521	GlpT
fosfomycin	14	ERR4034522	GlpT
fosfomycin	14	ERR4034524	GlpT
fosfomycin	14	ERR4034525	GlpT
fosfomycin	14	ERR4034526	GlpT
fosfomycin	14	ERR4034528	GlpT
fosfomycin	14	ERR4034529	GlpT
fosfomycin	14	ERR4034530	GlpT
fosfomycin	14	ERR4034531	GlpT
fosfomycin	14	ERR4034532	GlpT
fosfomycin	14	ERR4034533	GlpT
fosfomycin	14	ERR4034534	GlpT
fosfomycin	14	ERR4034536	GlpT
fosfomycin	14	ERR4034537	GlpT
fosfomycin	14	ERR4034538	GlpT
fosfomycin	14	ERR4034539	GlpT
fosfomycin	14	ERR4034540	GlpT
fosfomycin	14	ERR4034541	GlpT
fosfomycin	14	ERR4034543	GlpT
fosfomycin	14	ERR4034544	GlpT
fosfomycin	14	ERR4034545	GlpT
fosfomycin	14	ERR4034546	GlpT
fosfomycin	14	ERR4034547	GlpT
fosfomycin	14	ERR4034548	GlpT
fosfomycin	14	ERR4034549	GlpT
fosfomycin	14	ERR4034550	GlpT
fosfomycin	14	ERR4034551	GlpT
fosfomycin	14	ERR4034552	GlpT
fosfomycin	14	ERR4034553	GlpT
fosfomycin	14	ERR4034555	GlpT
fosfomycin	14	ERR4034556	GlpT
fosfomycin	14	ERR4034557	GlpT
fosfomycin	14	ERR4034558	GlpT
fosfomycin	14	ERR4034559	GlpT
fosfomycin	14	ERR4034560	GlpT
fosfomycin	14	ERR4034561	GlpT
fosfomycin	14	ERR4034562	GlpT
fosfomycin	14	ERR4034563	GlpT
fosfomycin	14	ERR4034564	GlpT
fosfomycin	14	ERR4034565	GlpT
fosfomycin	14	ERR4034566	GlpT
fosfomycin	14	ERR4034567	GlpT
fosfomycin	14	ERR4034568	GlpT
fosfomycin	14	ERR4034569	GlpT
fosfomycin	14	ERR4034570	GlpT
fosfomycin	14	ERR4034571	GlpT
fosfomycin	14	ERR4034572	GlpT
fosfomycin	14	ERR4034573	GlpT
fosfomycin	14	ERR4034574	GlpT
fosfomycin	14	ERR4034575	GlpT
fosfomycin	14	ERR4034576	GlpT
fosfomycin	21	ERR4034577	GlpT
fosfomycin	14	ERR4034578	GlpT
fosfomycin	14	ERR4034579	GlpT
fosfomycin	14	ERR4034580	GlpT
fosfomycin	14	ERR4034581	GlpT
fosfomycin	14	ERR4034582	GlpT
fosfomycin	14	ERR4034583	GlpT
fosfomycin	14	ERR4034584	GlpT
fosfomycin	14	ERR4034585	GlpT
fosfomycin	14	ERR4034586	GlpT
fosfomycin	14	ERR4034587	GlpT
fosfomycin	14	ERR4034588	GlpT
fosfomycin	14	ERR4034589	GlpT
fosfomycin	14	ERR4034590	GlpT
fosfomycin	14	ERR4034591	GlpT
fosfomycin	14	ERR4034592	GlpT
fosfomycin	14	ERR4034593	GlpT
fosfomycin	14	ERR4034594	GlpT
fosfomycin	14	ERR4034595	GlpT
fosfomycin	14	ERR4034596	GlpT
fosfomycin	14	ERR4034598	GlpT
fosfomycin	14	ERR4034599	GlpT
fosfomycin	14	ERR4034600	GlpT
fosfomycin	14	ERR4034601	GlpT
fosfomycin	14	ERR4034603	GlpT
fosfomycin	14	ERR4034604	GlpT
fosfomycin	14	ERR4034605	GlpT
fosfomycin	14	ERR4034606	GlpT
fosfomycin	14	ERR4034607	GlpT
fosfomycin	14	ERR4034608	GlpT
fosfomycin	14	ERR4034609	GlpT
fosfomycin	14	ERR4034610	GlpT
fosfomycin	14	ERR4034611	GlpT
fosfomycin	14	ERR4034612	GlpT
fosfomycin	14	ERR4034613	GlpT
fosfomycin	14	ERR4034614	GlpT
fosfomycin	14	ERR4034615	GlpT
fosfomycin	19	ERR4034616	GlpT
fosfomycin	14	ERR4034617	GlpT
fosfomycin	14	ERR4034618	GlpT
fosfomycin	14	ERR4034619	GlpT
fosfomycin	14	ERR4034620	GlpT
fosfomycin	14	ERR4034621	GlpT
fosfomycin	14	ERR4034622	GlpT
fosfomycin	14	ERR4034623	GlpT
fosfomycin	14	ERR4034624	GlpT
fosfomycin	14	ERR4034625	GlpT
fosfomycin	14	ERR4034626	GlpT
fosfomycin	14	ERR4034627	GlpT
fosfomycin	14	ERR4034628	GlpT
fosfomycin	14	ERR4034629	GlpT
fosfomycin	14	ERR4034631	GlpT
fosfomycin	14	ERR4034632	GlpT
fosfomycin	14	ERR4034633	GlpT
fosfomycin	14	ERR4034634	GlpT
fosfomycin	14	ERR4034635	GlpT
fosfomycin	14	ERR4034636	GlpT
fosfomycin	14	ERR4034638	GlpT
fosfomycin	14	ERR4034639	GlpT
fosfomycin	14	ERR4034640	GlpT
fosfomycin	14	ERR4034641	GlpT
fosfomycin	14	ERR4034642	GlpT
fosfomycin	14	ERR4034643	GlpT
fosfomycin	14	ERR4034644	GlpT
fosfomycin	14	ERR4034645	GlpT
fosfomycin	14	ERR4034647	GlpT
fosfomycin	14	ERR4034648	GlpT
fosfomycin	14	ERR4034649	GlpT
fosfomycin	14	ERR4034650	GlpT
fosfomycin	14	ERR4034651	GlpT
fosfomycin	14	ERR4034652	GlpT
fosfomycin	14	ERR4034653	GlpT
fosfomycin	14	ERR4034654	GlpT
fosfomycin	14	ERR4034655	GlpT
fosfomycin	14	ERR4034656	GlpT
fosfomycin	14	ERR4034658	GlpT
fosfomycin	14	ERR4034659	GlpT
fosfomycin	14	ERR4034660	GlpT
fosfomycin	14	ERR4034661	GlpT
fosfomycin	14	ERR4034662	GlpT
fosfomycin	14	ERR4034663	GlpT
fosfomycin	14	ERR4034664	GlpT
fosfomycin	14	ERR4034665	GlpT
fosfomycin	14	ERR4034666	GlpT
fosfomycin	14	ERR4034667	GlpT
fosfomycin	14	ERR4034668	GlpT
fosfomycin	14	ERR4034669	GlpT
fosfomycin	14	ERR4034670	GlpT
fosfomycin	14	ERR4034671	GlpT
fosfomycin	14	ERR4034672	GlpT
fosfomycin	14	ERR4034674	GlpT
fosfomycin	14	ERR4034675	GlpT
fosfomycin	14	ERR4034676	GlpT
fosfomycin	14	ERR4034677	GlpT
fosfomycin	14	ERR4034678	GlpT
fosfomycin	14	ERR4034679	GlpT
fosfomycin	14	ERR4034680	GlpT
fosfomycin	14	ERR4034681	GlpT
fosfomycin	14	ERR4034682	GlpT
fosfomycin	14	ERR4034683	GlpT
fosfomycin	14	ERR4034684	GlpT
fosfomycin	14	ERR4034686	GlpT
fosfomycin	14	ERR4034687	GlpT
fosfomycin	14	ERR4034688	GlpT
fosfomycin	14	ERR4034689	GlpT
fosfomycin	14	ERR4034690	GlpT
fosfomycin	14	ERR4034691	GlpT
fosfomycin	14	ERR4034692	GlpT
fosfomycin	14	ERR4034693	GlpT
fosfomycin	14	ERR4034694	GlpT
fosfomycin	14	ERR4034695	GlpT
fosfomycin	14	ERR4034696	GlpT
fosfomycin	14	ERR4034697	GlpT
fosfomycin	14	ERR4034698	GlpT
fosfomycin	14	ERR4034699	GlpT
fosfomycin	14	ERR4034700	GlpT
fosfomycin	14	ERR4034701	GlpT
fosfomycin	14	ERR4034702	GlpT
fosfomycin	14	ERR4034703	GlpT
fosfomycin	14	ERR4034704	GlpT
fosfomycin	14	ERR4034705	GlpT
fosfomycin	14	ERR4034706	GlpT
fosfomycin	14	ERR4034707	GlpT
fosfomycin	14	ERR4034708	GlpT
fosfomycin	14	ERR4034709	GlpT
fosfomycin	14	ERR4034710	GlpT
fosfomycin	14	ERR4034711	GlpT
fosfomycin	14	ERR4034712	GlpT
fosfomycin	14	ERR4034713	GlpT
fosfomycin	14	ERR4034714	GlpT
fosfomycin	14	ERR4034715	GlpT
fosfomycin	14	ERR4034716	GlpT
fosfomycin	14	ERR4034717	GlpT
fosfomycin	14	ERR4034718	GlpT
fosfomycin	14	ERR4034719	GlpT
fosfomycin	14	ERR4034720	GlpT
fosfomycin	14	ERR4034721	GlpT
fosfomycin	14	ERR4034722	GlpT
fosfomycin	14	ERR4034723	GlpT
fosfomycin	14	ERR4034724	GlpT
fosfomycin	14	ERR4034725	GlpT
fosfomycin	14	ERR4034726	GlpT
fosfomycin	14	ERR4034727	GlpT
fosfomycin	14	ERR4034728	GlpT
fosfomycin	14	ERR4034729	GlpT
fosfomycin	14	ERR4034730	GlpT
fosfomycin	14	ERR4034731	GlpT
fosfomycin	14	ERR4034732	GlpT
fosfomycin	14	ERR4034733	GlpT
fosfomycin	14	ERR4034734	GlpT
fosfomycin	14	ERR4034735	GlpT
fosfomycin	14	ERR4034736	GlpT
fosfomycin	14	ERR4034737	GlpT
fosfomycin	14	ERR4034738	GlpT
fosfomycin	14	ERR4034739	GlpT
fosfomycin	14	ERR4034740	GlpT
fosfomycin	14	ERR4034741	GlpT
fosfomycin	14	ERR4034742	GlpT
fosfomycin	14	ERR4034743	GlpT
fosfomycin	14	ERR4034744	GlpT
fosfomycin	14	ERR4034745	GlpT
fosfomycin	14	ERR4034747	GlpT
fosfomycin	14	ERR4034748	GlpT
fosfomycin	14	ERR4034749	GlpT
fosfomycin	14	ERR4034751	GlpT
fosfomycin	14	ERR4034752	GlpT
fosfomycin	14	ERR4034753	GlpT
fosfomycin	14	ERR4034754	GlpT
fosfomycin	14	ERR4034755	GlpT
fosfomycin	14	ERR4034756	GlpT
fosfomycin	14	ERR4034757	GlpT
fosfomycin	14	ERR4034758	GlpT
fosfomycin	14	ERR4034759	GlpT
fosfomycin	14	ERR4034760	GlpT
fosfomycin	14	ERR4034761	GlpT
fosfomycin	14	ERR4034762	GlpT
fosfomycin	14	ERR4034763	GlpT
fosfomycin	14	ERR4034764	GlpT
fosfomycin	14	ERR4034765	GlpT
fosfomycin	14	ERR4034766	GlpT
fosfomycin	14	ERR4034767	GlpT
fosfomycin	14	ERR4034768	GlpT
fosfomycin	14	ERR4034769	GlpT
fosfomycin	14	ERR4034770	GlpT
fosfomycin	14	ERR4034771	GlpT
fosfomycin	14	ERR4034772	GlpT
fosfomycin	14	ERR4034773	GlpT
fosfomycin	14	ERR4034774	GlpT
fosfomycin	14	ERR4034775	GlpT
fosfomycin	14	ERR4034776	GlpT
fosfomycin	14	ERR4034777	GlpT
fosfomycin	14	ERR4034778	GlpT
fosfomycin	14	ERR4034779	GlpT
fosfomycin	14	ERR4034780	GlpT
fosfomycin	14	ERR4034781	GlpT
fosfomycin	14	ERR4034782	GlpT
fosfomycin	14	ERR4034783	GlpT
fosfomycin	14	ERR4034784	GlpT
fosfomycin	14	ERR4034785	GlpT
fosfomycin	14	ERR4034786	GlpT
fosfomycin	14	ERR4034787	GlpT
fosfomycin	14	ERR4034788	GlpT
fosfomycin	14	ERR4034789	GlpT
fosfomycin	14	ERR4034791	GlpT
fosfomycin	14	ERR4034792	GlpT
fosfomycin	14	ERR4034793	GlpT
fosfomycin	14	ERR4034794	GlpT
fosfomycin	14	ERR4034795	GlpT
fosfomycin	14	ERR4034796	GlpT
fosfomycin	14	ERR4034799	GlpT
fosfomycin	14	ERR4034800	GlpT
fosfomycin	14	ERR4034801	GlpT
fosfomycin	14	ERR4034802	GlpT
fosfomycin	14	ERR4034803	GlpT
fosfomycin	14	ERR4034804	GlpT
fosfomycin	14	ERR4034805	GlpT
fosfomycin	14	ERR4034806	GlpT
fosfomycin	14	ERR4034807	GlpT
fosfomycin	14	ERR4034808	GlpT
fosfomycin	14	ERR4034809	GlpT
fosfomycin	14	ERR4034810	GlpT
fosfomycin	14	ERR4034811	GlpT
fosfomycin	14	ERR4034812	GlpT
fosfomycin	14	ERR4034813	GlpT
fosfomycin	14	ERR4034814	GlpT
fosfomycin	14	ERR4034815	GlpT
fosfomycin	14	ERR4034816	GlpT
fosfomycin	14	ERR4034817	GlpT
fosfomycin	14	ERR4034818	GlpT
fosfomycin	14	ERR4034819	GlpT
fosfomycin	14	ERR4034820	GlpT
fosfomycin	14	ERR4034821	GlpT
fosfomycin	14	ERR4034822	GlpT
fosfomycin	14	ERR4034823	GlpT
fosfomycin	14	ERR4034824	GlpT
fosfomycin	14	ERR4034825	GlpT
fosfomycin	14	ERR4034826	GlpT
fosfomycin	14	ERR4034827	GlpT
fosfomycin	14	ERR4034828	GlpT
fosfomycin	14	ERR4034829	GlpT
fosfomycin	14	ERR4034830	GlpT
fosfomycin	14	ERR4034831	GlpT
fosfomycin	14	ERR4034832	GlpT
fosfomycin	14	ERR4034833	GlpT
fosfomycin	14	ERR4034834	GlpT
fosfomycin	14	ERR4034835	GlpT
fosfomycin	14	ERR4034836	GlpT
fosfomycin	14	ERR4034837	GlpT
fosfomycin	14	ERR4034838	GlpT
fosfomycin	14	ERR4034839	GlpT
fosfomycin	14	ERR4034840	GlpT
fosfomycin	14	ERR4034841	GlpT
fosfomycin	14	ERR4034842	GlpT
fosfomycin	14	ERR4034843	GlpT
fosfomycin	14	ERR4034844	GlpT
fosfomycin	14	ERR4034845	GlpT
fosfomycin	14	ERR4034846	GlpT
fosfomycin	14	ERR4034847	GlpT
fosfomycin	14	ERR4034848	GlpT
fosfomycin	14	ERR4034849	GlpT
fosfomycin	14	ERR4034850	GlpT
fosfomycin	14	ERR4034851	GlpT
fosfomycin	14	ERR4034852	GlpT
fosfomycin	14	ERR4034853	GlpT
fosfomycin	14	ERR4034854	GlpT
fosfomycin	14	ERR4034855	GlpT
fosfomycin	14	ERR4034856	GlpT
fosfomycin	14	ERR4034857	GlpT
fosfomycin	14	ERR4034858	GlpT
fosfomycin	14	ERR4034859	GlpT
fosfomycin	14	ERR4034860	GlpT
fosfomycin	14	ERR4034861	GlpT
fosfomycin	14	ERR4034862	GlpT
fosfomycin	14	ERR4034863	GlpT
fosfomycin	14	ERR4034864	GlpT
fosfomycin	14	ERR4034866	GlpT
fosfomycin	14	ERR4034867	GlpT
fosfomycin	14	ERR4034868	GlpT
fosfomycin	14	ERR4034869	GlpT
fosfomycin	14	ERR4034870	GlpT
fosfomycin	14	ERR4034871	GlpT
fosfomycin	14	ERR4034873	GlpT
fosfomycin	14	ERR4034874	GlpT
fosfomycin	14	ERR4034876	GlpT
fosfomycin	14	ERR4034877	GlpT
fosfomycin	14	ERR4034878	GlpT
fosfomycin	14	ERR4034879	GlpT
fosfomycin	14	ERR4034880	GlpT
fosfomycin	14	ERR4034881	GlpT
fosfomycin	14	ERR4034882	GlpT
fosfomycin	14	ERR4034883	GlpT
fosfomycin	14	ERR4034884	GlpT
fosfomycin	14	ERR4034885	GlpT
fosfomycin	14	ERR4034886	GlpT
fosfomycin	14	ERR4034887	GlpT
fosfomycin	14	ERR4034889	GlpT
